RFeUPoZgmIY=	C0041466	Typhoid fever
RFeUPoZgmIY=	C0041466	enteric fever
RFeUPoZgmIY=	C0036117	Salmonella
RFeUPoZgmIY=	C0018081	gonorrhea
RFeUPoZgmIY=	C0018081	gonorrhoea
RFeUPoZgmIY=	C0021311	infection
RFeUPoZgmIY=	C0008148	Chlamydia
A1EtRfdukQ4=	C0917801	insomnia
A1EtRfdukQ4=	C0033046	pms
0843+ooaKg8=	C0018621	seasonal allergic rhinitis
0843+ooaKg8=	C0018621	hay fever
0843+ooaKg8=	C0035455	rhinitis
0843+ooaKg8=	C0002103	allergic rhinitis
0843+ooaKg8=	C0030193	pain
puVr%2F2FkcNY=	C0525045	affective disorders
dvDJMqNiCDM=	C0003873	rheumatoid arthritis
dvDJMqNiCDM=	C0038012	spondylitis
dvDJMqNiCDM=	C0018099	Gout
dvDJMqNiCDM=	C0003873	Rheumatoid arthritis
dvDJMqNiCDM=	C0030193	pain
dvDJMqNiCDM=	C0038999	swelling
dvDJMqNiCDM=	C0152031	joint swelling
dvDJMqNiCDM=	C0029408	Osteoarthritis
dvDJMqNiCDM=	C0029408	osteoarthritis
dvDJMqNiCDM=	C0029408	Degenerative joint disease
dvDJMqNiCDM=	C0029408	degenerative joint disease
dvDJMqNiCDM=	C0018099	gout
dAeBg%2FIijQQ=	C0019342	herpes genitalis
dAeBg%2FIijQQ=	C0019360	herpes zoster
dAeBg%2FIijQQ=	C0019360	shingles
dAeBg%2FIijQQ=	C0008049	varicella
dAeBg%2FIijQQ=	C0008049	chickenpox
dAeBg%2FIijQQ=	C0019342	genital herpes
dAeBg%2FIijQQ=	C0030193	pain
dAeBg%2FIijQQ=	C0015967	fever
dAeBg%2FIijQQ=	C0009812	constitutional symptoms
odNnY3yCBuA=	C0020473	Hyperlipidemia
odNnY3yCBuA=	C0020443	hypercholesterolemia
odNnY3yCBuA=	C0154251	disorder of lipid metabolism
odNnY3yCBuA=	C0595929	elevated serum cholesterol
odNnY3yCBuA=	C0011849	diabetes mellitus
odNnY3yCBuA=	C0020676	hypothyroidism
odNnY3yCBuA=	C0027726	nephrotic syndrome
odNnY3yCBuA=	C0023895	liver disease
odNnY3yCBuA=	C0018799	Heart Disease
odNnY3yCBuA=	C0010054	coronary atherosclerosis
odNnY3yCBuA=	C0018799	heart disease
odNnY3yCBuA=	C0027051	myocardial infarction
odNnY3yCBuA=	C0002962	angina
odNnY3yCBuA=	C0004153	atherosclerosis
odNnY3yCBuA=	C0010054	coronary artery disease
odNnY3yCBuA=	C0038454	stroke
0mvjXxQEq0c=	C0085580	Essential Hypertension
0mvjXxQEq0c=	C0085580	essential hypertension
0mvjXxQEq0c=	C0002962	Angina
0mvjXxQEq0c=	C0002962	angina
hh4QgONEJpo=	C0036341	Schizophrenia
hh4QgONEJpo=	C0036341	schizophrenia
hh4QgONEJpo=	C0033975	psychotic disorders
hh4QgONEJpo=	C0497327	Dementia
hh4QgONEJpo=	C0497327	dementia
hh4QgONEJpo=	C0033975	psychosis
hh4QgONEJpo=	C0038454	stroke
hh4QgONEJpo=	C0005586	Bipolar Disorder
hh4QgONEJpo=	C0005586	bipolar disorder
YVD8Q549PRQ=	C0004096	asthma
z6%2FxHfPM6GY=	C0014173	endometrial hyperplasia
z6%2FxHfPM6GY=	C0007097	carcinoma
pVe8Ntt35OE=	C1269683	Major Depressive Disorder
pVe8Ntt35OE=	C0006370	Bulimia Nervosa
pVe8Ntt35OE=	C0029421	OCD
pVe8Ntt35OE=	C0006370	bulimia nervosa
qVRCn+WghVo=	C0005697	neurogenic bladder
qVRCn+WghVo=	C0042024	incontinence
qVRCn+WghVo=	C0013428	dysuria
vhITYRN+nJQ=	C0004153	atherosclerotic vascular disease
vhITYRN+nJQ=	C0020443	Hypercholesterolemia
vhITYRN+nJQ=	C0020443	hypercholesterolemia
vhITYRN+nJQ=	C0028754	obesity
vhITYRN+nJQ=	C0011849	diabetes mellitus
vhITYRN+nJQ=	C0020676	hypothyroidism
vhITYRN+nJQ=	C0027726	nephrotic syndrome
vhITYRN+nJQ=	C0023895	liver disease
vhITYRN+nJQ=	C0018799	heart disease
vhITYRN+nJQ=	C0020476	hyperlipoproteinemia
vhITYRN+nJQ=	C0027051	myocardial infarction
vhITYRN+nJQ=	C0010055	coronary artery bypass graft
vhITYRN+nJQ=	C0020445	familial hypercholesterolemia
vhITYRN+nJQ=	C0020445	Familial Hypercholesterolemia
vhITYRN+nJQ=	C0038454	stroke
vhITYRN+nJQ=	C0007787	transient ischemic attack
vhITYRN+nJQ=	C0595929	elevated serum cholesterol
vhITYRN+nJQ=	C0002962	angina pectoris
vhITYRN+nJQ=	C0010055	coronary artery bypass grafting
vhITYRN+nJQ=	C0190211	coronary angioplasty
vhITYRN+nJQ=	C0004153	atherosclerosis
6lfKiSSfVKI=	C0036341	Schizophrenia
6lfKiSSfVKI=	C0036341	schizophrenia
6lfKiSSfVKI=	C0005586	Bipolar Disorder
6lfKiSSfVKI=	C0005586	bipolar disorder
6lfKiSSfVKI=	C0497327	dementia
L24NPbdfiKI=	C0020538	Hypertension
L24NPbdfiKI=	C0085580	essential hypertension
L24NPbdfiKI=	C0020545	renovascular hypertension
L24NPbdfiKI=	C0020538	hypertension
L24NPbdfiKI=	C0018801	Heart Failure
L24NPbdfiKI=	C0018802	congestive heart failure
L24NPbdfiKI=	C0027051	Myocardial Infarction
L24NPbdfiKI=	C0027051	myocardial infarction
L24NPbdfiKI=	C0035078	renal failure
L24NPbdfiKI=	C0020649	Hypotension
L24NPbdfiKI=	C0002994	angioedema
L24NPbdfiKI=	C0002994	Angioedema
PpyhheFy7Bw=	C0497327	dementia
VmlssX+DwfY=	C0004096	bronchial asthma
YeG6QfM7CMQ=	C0011860	type 2 diabetes mellitus
YeG6QfM7CMQ=	C0011854	insulin dependent diabetes mellitus
YeG6QfM7CMQ=	C0011860	NIDDM
YeG6QfM7CMQ=	C0011860	type 2 diabetes
YeG6QfM7CMQ=	C0043096	weight reduction
NcV6sxYuMcg=	C0085580	essential hypertension
NcV6sxYuMcg=	C0018802	congestive heart failure
NcV6sxYuMcg=	C0002994	angioedema
1z01YMwUv2w=	C0021311	infections
1z01YMwUv2w=	C0032285	pneumonia
1z01YMwUv2w=	C0008677	chronic bronchitis
1z01YMwUv2w=	C0042029	urinary tract infections
1z01YMwUv2w=	C0034186	pyelonephritis
1z01YMwUv2w=	C0031154	Peritonitis
1z01YMwUv2w=	C0017086	gangrenous
1z01YMwUv2w=	C0003615	appendicitis
1z01YMwUv2w=	C0036690	septicemia
1z01YMwUv2w=	C0021311	infection
1z01YMwUv2w=	C0005961	bone marrow transplantation
1z01YMwUv2w=	C0020649	hypotension
1z01YMwUv2w=	C0006826	malignancy
1z01YMwUv2w=	C0027947	neutropenia
IqD5cMzogw0=	C0030319	Panic Disorder
IqD5cMzogw0=	C0030319	panic disorder
IqD5cMzogw0=	C0001818	agoraphobia
IqD5cMzogw0=	C0029421	OCD
CV2QE2q4xAY=	C0033046	pms
CV2QE2q4xAY=	C0041582	ulcerative
CV2QE2q4xAY=	C0017168	gastroesophageal reflux disease
CV2QE2q4xAY=	C0017168	GERD
CV2QE2q4xAY=	C0018834	heartburn
CV2QE2q4xAY=	C0232605	regurgitation
CV2QE2q4xAY=	C0013295	duodenal ulcers
CV2QE2q4xAY=	C0038358	gastric ulcers
CV2QE2q4xAY=	C0043515	Zollinger - Ellison syndrome
h%2FCIUVMJLno=	C0005001	benign prostatic hyperplasia
XKOVgDdfW18=	C0042487	venous thrombosis
XKOVgDdfW18=	C0034065	pulmonary embolism
XKOVgDdfW18=	C0004238	atrial fibrillation
XKOVgDdfW18=	C0013922	embolism
XKOVgDdfW18=	C0027051	myocardial infarction
XKOVgDdfW18=	C0038454	stroke
XKOVgDdfW18=	C0005779	clotting
t2V1J3FraUg=	C0036341	Schizophrenia
t2V1J3FraUg=	C0033046	pms
t2V1J3FraUg=	C0036341	schizophrenia
t2V1J3FraUg=	C0033975	psychotic disorders
t2V1J3FraUg=	C0497327	Dementia
t2V1J3FraUg=	C0497327	dementia
t2V1J3FraUg=	C0033975	psychosis
t2V1J3FraUg=	C0038454	stroke
t2V1J3FraUg=	C0005586	Bipolar Disorder
t2V1J3FraUg=	C0005586	bipolar disorder
mPebywUbxRY=	C0002962	angina pectoris
wZKU9NDMg04=	C0020443	hypercholesterolaemia
wZKU9NDMg04=	C0004153	atherosclerotic vascular disease
wZKU9NDMg04=	C0020443	hypercholesterolemia
wZKU9NDMg04=	C0011849	diabetes mellitus
wZKU9NDMg04=	C0020676	hypothyroidism
wZKU9NDMg04=	C0027726	nephrotic syndrome
wZKU9NDMg04=	C0023895	liver disease
ImBA5YNhws4=	C0699885	Bladder Cancer
ImBA5YNhws4=	C0699885	bladder cancer
ImBA5YNhws4=	C0152018	Esophageal Cancer
ImBA5YNhws4=	C0011168	dysphagia
ImBA5YNhws4=	C0152018	esophageal cancer
ImBA5YNhws4=	C0006826	Cancer
ImBA5YNhws4=	C0684249	lung cancer
ImBA5YNhws4=	C0027651	tumors
ImBA5YNhws4=	C0006826	cancer
kyIMuLarxX4=	C0020545	renovascular hypertension
kyIMuLarxX4=	C0018802	congestive heart failure
kyIMuLarxX4=	C0020538	Hypertension
kyIMuLarxX4=	C0002994	angioedema
JE7Lj%2Fbel4Q=	C0020538	Hypertension
JE7Lj%2Fbel4Q=	C0085580	essential hypertension
JE7Lj%2Fbel4Q=	C0027051	Myocardial Infarction
JE7Lj%2Fbel4Q=	C0027051	myocardial infarction
JE7Lj%2Fbel4Q=	C0018801	Heart Failure
JE7Lj%2Fbel4Q=	C0018801	heart failure
VJKW9FZkEeA=	C0004096	asthma
YD8KKCzPd8E=	C0020545	renovascular hypertension
YD8KKCzPd8E=	C0018802	congestive heart failure
YD8KKCzPd8E=	C0020538	Hypertension
YD8KKCzPd8E=	C0002994	angioedema
nSXQesrVb0g=	C0014544	epilepsy
nSXQesrVb0g=	C0149931	migraine headache
nSXQesrVb0g=	C0149931	migraine
nSXQesrVb0g=	C0018681	headache
nSXQesrVb0g=	C0009088	cluster headache
nSXQesrVb0g=	C0149931	migraine headaches
wDzIaLT0vCs=	C0018799	Heart Disease
wDzIaLT0vCs=	C0011849	diabetes
wDzIaLT0vCs=	C0027051	myocardial infarction
wDzIaLT0vCs=	C0038454	stroke
wDzIaLT0vCs=	C0018799	heart disease
wDzIaLT0vCs=	C0010054	coronary atherosclerosis
wDzIaLT0vCs=	C0020473	Hyperlipidemia
wDzIaLT0vCs=	C0020443	hypercholesterolemia
wDzIaLT0vCs=	C0020473	hyperlipidemia
wDzIaLT0vCs=	C0154251	disorder of lipid metabolism
wDzIaLT0vCs=	C0595929	elevated serum cholesterol
wDzIaLT0vCs=	C0020445	familial hypercholesterolemia
wDzIaLT0vCs=	C0011849	diabetes mellitus
wDzIaLT0vCs=	C0020676	hypothyroidism
wDzIaLT0vCs=	C0027726	nephrotic syndrome
wDzIaLT0vCs=	C0023895	liver disease
qxiO8%2FNxCpY=	C0005001	benign prostatic hyperplasia
OKZlltiopi4=	C0677481	urinary frequency
OKZlltiopi4=	C0042024	incontinence
Qp6PP3e3jco=	C0020649	hypotension
Qp6PP3e3jco=	C0002994	angioedema
Vz7Q7LOEXnA=	C0001144	acne vulgaris
u2WVSMSql7c=	C0027497	nausea
u2WVSMSql7c=	C0042963	vomiting
u2WVSMSql7c=	C0027497	Nausea
u2WVSMSql7c=	C0042963	Vomiting
p8S+MCSnRuc=	C0021400	influenza
p8S+MCSnRuc=	C0024115	pulmonary disorders
p8S+MCSnRuc=	C0010674	cystic fibrosis
p8S+MCSnRuc=	C0004096	asthma
p8S+MCSnRuc=	C0011849	diabetes mellitus
p8S+MCSnRuc=	C0006826	cancer
p8S+MCSnRuc=	C0022658	renal disease
p8S+MCSnRuc=	C0002871	anemia
p8S+MCSnRuc=	C0019045	hemoglobinopathy
p8S+MCSnRuc=	C0021311	infection
p8S+MCSnRuc=	C0019693	HIV disease
p8S+MCSnRuc=	C0021400	Influenza
p8S+MCSnRuc=	C0021400	human influenza
A1+l8wAtS4k=	C0600139	carcinoma of the prostate
A1+l8wAtS4k=	C0014175	Endometriosis
M3t5HySTHbY=	C0011860	type 2 diabetes mellitus
M3t5HySTHbY=	C0011854	insulin dependent diabetes mellitus
M3t5HySTHbY=	C0011860	NIDDM
M3t5HySTHbY=	C0011860	type 2 diabetes
M3t5HySTHbY=	C0043096	weight reduction
kGXf9VeUx60=	C0242422	Parkinson
kGXf9VeUx60=	C0027497	nausea
kGXf9VeUx60=	C0042963	vomiting
kGXf9VeUx60=	C0013384	dyskinesias
Mxq8J2HZw+8=	C0085580	essential hypertension
Mxq8J2HZw+8=	C0002994	angioedema
Mxq8J2HZw+8=	C0002994	Angioedema
Mxq8J2HZw+8=	C0020649	hypotension
Mxq8J2HZw+8=	C0020649	Hypotension
XvqNtG3uKII=	C0036341	Schizophrenia
XvqNtG3uKII=	C0036341	schizophrenia
XvqNtG3uKII=	C0033975	psychotic disorders
XvqNtG3uKII=	C0497327	Dementia
XvqNtG3uKII=	C0497327	dementia
XvqNtG3uKII=	C0033975	psychosis
XvqNtG3uKII=	C0038454	stroke
XvqNtG3uKII=	C0005586	Bipolar Disorder
XvqNtG3uKII=	C0005586	bipolar disorder
x7l9hOsgmKU=	C0033046	pms
x7l9hOsgmKU=	C0011860	type 2 diabetes mellitus
x7l9hOsgmKU=	C0011854	insulin dependent diabetes mellitus
x7l9hOsgmKU=	C0011860	NIDDM
x7l9hOsgmKU=	C0011860	type 2 diabetes
x7l9hOsgmKU=	C0043096	weight reduction
x7l9hOsgmKU=	C0002736	als
usV+FtAzMeM=	C0001144	acne vulgaris
usV+FtAzMeM=	C0025274	menarche
mCVtZ1N9tHU=	C0085580	Essential Hypertension
mCVtZ1N9tHU=	C0085580	essential hypertension
mCVtZ1N9tHU=	C0020545	renovascular hypertension
mCVtZ1N9tHU=	C0027051	Myocardial Infarction
mCVtZ1N9tHU=	C0027051	myocardial infarction
mCVtZ1N9tHU=	C0018801	heart failure
mCVtZ1N9tHU=	C0020649	Hypotension
mCVtZ1N9tHU=	C0038454	stroke
mCVtZ1N9tHU=	C0010054	coronary artery disease
mCVtZ1N9tHU=	C0011849	diabetes
mCVtZ1N9tHU=	C0020538	hypertension
ZTajmrb22+0=	C0030193	pain
4TAFTDGf4o4=	C0010054	coronary artery disease
4TAFTDGf4o4=	C0002940	aneurysms
4TAFTDGf4o4=	C0003857	arteriovenous malformations
4TAFTDGf4o4=	C0027651	tumors
4TAFTDGf4o4=	C0006826	malignancies
4TAFTDGf4o4=	C0017638	gliomas
4TAFTDGf4o4=	C0004114	astrocytomas
4TAFTDGf4o4=	C0014474	ependymomas
4TAFTDGf4o4=	C0025286	meningiomas
4TAFTDGf4o4=	C0027858	neuromas
4TAFTDGf4o4=	C0031941	pinealomas
4TAFTDGf4o4=	C0032000	pituitary adenomas
4TAFTDGf4o4=	C0010276	craniopharyngiomas
4TAFTDGf4o4=	C0018944	Hematomas
4TAFTDGf4o4=	C0019080	bleeding
4TAFTDGf4o4=	C0003857	arteriovenous malformation
4TAFTDGf4o4=	C0021311	infection
4TAFTDGf4o4=	C0022650	renal calculi
4TAFTDGf4o4=	C0178879	obstructive uropathy
4TAFTDGf4o4=	C0005697	neurogenic bladder
4TAFTDGf4o4=	C0031542	phlebitis
PcqcTmZ12g4=	C0006266	bronchospasm
PcqcTmZ12g4=	C0024117	chronic obstructive pulmonary disease
PcqcTmZ12g4=	C0024117	COPD
jiuHPVwhKr4=	C0036341	Schizophrenia
jiuHPVwhKr4=	C0036341	schizophrenia
jiuHPVwhKr4=	C0033975	psychotic disorders
jiuHPVwhKr4=	C0497327	Dementia
jiuHPVwhKr4=	C0497327	dementia
jiuHPVwhKr4=	C0033975	psychosis
jiuHPVwhKr4=	C0038454	stroke
jiuHPVwhKr4=	C0005586	Bipolar Disorder
jiuHPVwhKr4=	C0005586	bipolar disorder
SBUwtvCbnN4=	C0027651	tumour
SBUwtvCbnN4=	C0027651	Tumour
SBUwtvCbnN4=	C0007097	carcinoma
U5Th5xB%2FKgY=	C0020545	renovascular hypertension
U5Th5xB%2FKgY=	C0027947	neutropenia
U5Th5xB%2FKgY=	C0001824	agranulocytosis
E6VSQ+U1EgI=	C0020456	hyperglycemia
E6VSQ+U1EgI=	C0011849	diabetes
E6VSQ+U1EgI=	C0043096	weight reduction
V8coVCionTk=	C0021311	infections
V8coVCionTk=	C0021311	Infection
V8coVCionTk=	C0008677	chronic bronchitis
%2FuNB4dEXhDw=	C0002871	anemia
%2FuNB4dEXhDw=	C0017181	gastrointestinal bleeding
%2FuNB4dEXhDw=	C0002871	Anemia
%2FuNB4dEXhDw=	C0022661	Chronic Renal Failure
%2FuNB4dEXhDw=	C0022661	chronic renal failure
%2FuNB4dEXhDw=	C0022658	renal disease
%2FuNB4dEXhDw=	C0006826	Cancer
%2FuNB4dEXhDw=	C0006826	malignancies
HZI9c8MFwcM=	C0003873	rheumatoid arthritis
HZI9c8MFwcM=	C0029408	osteoarthritis
HZI9c8MFwcM=	C0029408	degenerative joint disease
H87gs+YPsf4=	C0022671	kidney transplantation
H87gs+YPsf4=	C0022671	kidney transplant
H87gs+YPsf4=	C0022671	renal transplant
zSfNPiS65Uo=	C0017601	glaucoma
zSfNPiS65Uo=	C0028840	ocular hypertension
zSfNPiS65Uo=	C0011849	diabetes
gA7hQe7baas=	C0036974	SHOCK
gA7hQe7baas=	C0036974	shock
gA7hQe7baas=	C0013604	edema
%2FlSJix6BSWY=	C0020676	hypothyroidism
%2FlSJix6BSWY=	C0040147	thyroiditis
%2FlSJix6BSWY=	C0018021	goiter
%2FlSJix6BSWY=	C0018021	goiters
%2FlSJix6BSWY=	C0018021	Goiter
%2FlSJix6BSWY=	C0040128	Thyroid Disease
%2FlSJix6BSWY=	C0040137	thyroid nodules
%2FlSJix6BSWY=	C0677607	chronic lymphocytic thyroiditis
%2FlSJix6BSWY=	C0342208	multinodular goiter
%2FlSJix6BSWY=	C0549473	thyroid cancer
rvf9ChoX2ys=	C0242422	Parkinson
rvf9ChoX2ys=	C0018524	hallucination
mW+Qj9yPJso=	C0917801	insomnia
OHA5XW7pKh4=	C0021311	infection
pY+C1kmNREo=	C0025289	meningitis
pY+C1kmNREo=	C0243026	sepsis
pY+C1kmNREo=	C0026780	Mumps
pY+C1kmNREo=	C0035920	Rubella
pY+C1kmNREo=	C0036916	Std
yQsfNdputuM=	C0085580	essential hypertension
yQsfNdputuM=	C0018802	Congestive heart failure
yQsfNdputuM=	C0002994	angioedema
BvSc%2FsLir3E=	C0085580	Essential Hypertension
BvSc%2FsLir3E=	C0085580	essential hypertension
BvSc%2FsLir3E=	C0020545	renovascular hypertension
qd4%2F7zO3+00=	C0033046	pms
qd4%2F7zO3+00=	C0029408	Osteoarthritis
qd4%2F7zO3+00=	C0003873	Rheumatoid arthritis
qd4%2F7zO3+00=	C0038012	Spondylitis
qd4%2F7zO3+00=	C0006444	Bursitis
qd4%2F7zO3+00=	C0035435	rheumatism
qd4%2F7zO3+00=	C0035436	Rheumatic fever
qd4%2F7zO3+00=	C0003864	arthritis
qd4%2F7zO3+00=	C0002962	angina
qd4%2F7zO3+00=	C0027051	myocardial infarction
qd4%2F7zO3+00=	C0007787	transient ischemic attacks
qd4%2F7zO3+00=	C0007785	cerebral infarction
UPYFZntMPGg=	C0085580	Essential Hypertension
UPYFZntMPGg=	C0085580	essential hypertension
UPYFZntMPGg=	C0002962	Angina
UPYFZntMPGg=	C0002962	angina
fli2uwG5%2FrU=	C0014173	endometrial hyperplasia
fli2uwG5%2FrU=	C0007097	carcinoma
6hEvOyHCLJU=	C0005961	Bone Marrow Transplantation
6hEvOyHCLJU=	C0005961	bone marrow transplantation
6hEvOyHCLJU=	C0033860	Psoriasis
6hEvOyHCLJU=	C0033860	psoriasis
6hEvOyHCLJU=	C0003873	Rheumatoid Arthritis
6hEvOyHCLJU=	C0003873	rheumatoid arthritis
6hEvOyHCLJU=	C0027726	Nephrotic Syndrome
6hEvOyHCLJU=	C0027726	nephrotic syndrome
6hEvOyHCLJU=	C0027721	minimal change nephropathy
6hEvOyHCLJU=	C0017658	glomerulonephritis
i8H7%2FBm+Vcc=	C0019360	herpes zoster
i8H7%2FBm+Vcc=	C0019360	shingles
i8H7%2FBm+Vcc=	C0019342	genital herpes
i8H7%2FBm+Vcc=	C0019348	herpes simplex infections
i8H7%2FBm+Vcc=	C0262509	herpetic neuralgia
i8H7%2FBm+Vcc=	C0015230	rash
i8H7%2FBm+Vcc=	C0030193	pain
i8H7%2FBm+Vcc=	C0033774	itching
YM43Kv2n2%2Fc=	C0026764	multiple myeloma
YM43Kv2n2%2Fc=	C0007097	epithelial carcinoma
YM43Kv2n2%2Fc=	C0025202	malignant melanoma
KS%2FDJbtUU9A=	C0030193	pain
KS%2FDJbtUU9A=	C0149931	migraine
KS%2FDJbtUU9A=	C0018681	headaches
KS%2FDJbtUU9A=	C0013390	menstrual pain
KS%2FDJbtUU9A=	C0013390	dysmenorrhea
KS%2FDJbtUU9A=	C0040460	toothache
KS%2FDJbtUU9A=	C0040460	dental pain
KS%2FDJbtUU9A=	C0015967	fever
KS%2FDJbtUU9A=	C0041582	ulceration
KS%2FDJbtUU9A=	C0019080	bleeding
KS%2FDJbtUU9A=	C0151970	oesophageal ulceration
KS%2FDJbtUU9A=	C0242429	Sore Throat
KS%2FDJbtUU9A=	C0030193	Pain
KS%2FDJbtUU9A=	C0242429	sore throat
KS%2FDJbtUU9A=	C0018681	Headache
KS%2FDJbtUU9A=	C0018681	headache
KS%2FDJbtUU9A=	C0040460	Dental Pain
KS%2FDJbtUU9A=	C0231528	Muscle Aches
KS%2FDJbtUU9A=	C0231528	muscle soreness
KS%2FDJbtUU9A=	C0013390	Dysmenorrhea
KS%2FDJbtUU9A=	C0015967	Fever
5HaoagN57mQ=	C0033046	pms
5HaoagN57mQ=	C0041582	ulcerative
5HaoagN57mQ=	C0017168	gastroesophageal reflux disease
5HaoagN57mQ=	C0017168	GERD
5HaoagN57mQ=	C0018834	heartburn
5HaoagN57mQ=	C0232605	regurgitation
5HaoagN57mQ=	C0013295	duodenal ulcers
5HaoagN57mQ=	C0038358	gastric ulcers
5HaoagN57mQ=	C0043515	Zollinger - Ellison syndrome
%2Fbf3BGQIF5k=	C0008533	hemophilia B
%2Fbf3BGQIF5k=	C0008533	congenital factor IX deficiency
%2Fbf3BGQIF5k=	C0008533	Christmas disease
%2Fbf3BGQIF5k=	C0019080	bleeding
%2Fbf3BGQIF5k=	C0684275	hemophilia
%2Fbf3BGQIF5k=	C0003281	anticoagulation
jszT1jJka28=	C0030193	pain
uO6NYJ7rm1o=	C0018681	headache
uO6NYJ7rm1o=	C0015967	fever
uO6NYJ7rm1o=	C0009443	common cold
uO6NYJ7rm1o=	C0021400	flu
uO6NYJ7rm1o=	C0040460	toothache
uO6NYJ7rm1o=	C0040460	dental pain
uO6NYJ7rm1o=	C0242429	sore throat
uO6NYJ7rm1o=	C0013456	earache
Fe2FnZOcTQ8=	C0086543	cataract
Fe2FnZOcTQ8=	C0151827	ocular pain
Fe2FnZOcTQ8=	C0085636	photophobia
gvsKxwm1LNs=	C0242422	Parkinson
gvsKxwm1LNs=	C0242422	parkinsonism
gvsKxwm1LNs=	C0027497	nausea
gvsKxwm1LNs=	C0042963	vomiting
gvsKxwm1LNs=	C0003811	cardiac arrhythmias
gvsKxwm1LNs=	C0013384	abnormal movements
gvsKxwm1LNs=	C0013384	dyskinesias
91pPL6VSndw=	C0008497	Choriocarcinoma
91pPL6VSndw=	C0024299	Lymphoma
91pPL6VSndw=	C0678222	Breast Cancer
91pPL6VSndw=	C0023449	Acute Lymphoblastic Leukemia
91pPL6VSndw=	C0006826	Cancer
91pPL6VSndw=	C0699791	Gastric Cancer
91pPL6VSndw=	C0699885	Bladder Cancer
91pPL6VSndw=	C0024299	lymphoma
91pPL6VSndw=	C0026948	mycosis fungoides
91pPL6VSndw=	C0033860	psoriasis
91pPL6VSndw=	C0003872	psoriatic arthritis
91pPL6VSndw=	C0003873	rheumatoid arthritis
91pPL6VSndw=	C0003864	arthritides
91pPL6VSndw=	C0006826	cancer
IaPqp+F2cmY=	C0030193	pain
IaPqp+F2cmY=	C0398353	hypoventilation
IaPqp+F2cmY=	C0006625	cachectic
IaPqp+F2cmY=	C0026846	muscle wasting
zWVBteCP8MU=	C0020538	Hypertension
zWVBteCP8MU=	C0036916	Std
zWVBteCP8MU=	C0085580	essential hypertension
zWVBteCP8MU=	C0020545	renovascular hypertension
zWVBteCP8MU=	C0020538	hypertension
zWVBteCP8MU=	C0018801	Heart Failure
zWVBteCP8MU=	C0018802	congestive heart failure
zWVBteCP8MU=	C0027051	Myocardial Infarction
zWVBteCP8MU=	C0027051	myocardial infarction
zWVBteCP8MU=	C0035078	renal failure
zWVBteCP8MU=	C0020649	Hypotension
zWVBteCP8MU=	C0002994	angioedema
9GgrY9+PiVw=	C1269683	major depressive disorder
9GgrY9+PiVw=	C0003467	Anxiety
9GgrY9+PiVw=	C0003467	anxiety
9GgrY9+PiVw=	C0349231	Phobia
9GgrY9+PiVw=	C0086769	panic attack
9GgrY9+PiVw=	C0030319	Panic Disorder
9GgrY9+PiVw=	C0001818	agoraphobia
9GgrY9+PiVw=	C0086769	panic attacks
9GgrY9+PiVw=	C0030252	palpitations
9GgrY9+PiVw=	C0038990	sweating
9GgrY9+PiVw=	C0392680	shortness of breath
9GgrY9+PiVw=	C0008301	choking
9GgrY9+PiVw=	C0008031	chest pain
9GgrY9+PiVw=	C0027497	nausea
9GgrY9+PiVw=	C0012833	dizzy
9GgrY9+PiVw=	C0030554	paresthesias
9GgrY9+PiVw=	C0028643	numbness
9GgrY9+PiVw=	C0085593	chills
9GgrY9+PiVw=	C0016382	flushes
GJCxit7xIhk=	C0003873	rheumatoid arthritis
GJCxit7xIhk=	C0553662	juvenile idiopathic arthritis
GJCxit7xIhk=	C0003864	arthritis
GJCxit7xIhk=	C0003872	psoriatic arthritis
GJCxit7xIhk=	C0038013	ankylosing spondylitis
GJCxit7xIhk=	C0033860	psoriasis
GJCxit7xIhk=	C0021311	infection
5jN%2FjfJN5M4=	C0595929	elevated serum cholesterol
5jN%2FjfJN5M4=	C0020443	hypercholesterolemia
5jN%2FjfJN5M4=	C0010054	coronary artery disease
5jN%2FjfJN5M4=	C0027051	myocardial infarction
5jN%2FjfJN5M4=	C0020443	elevated cholesterol
5jN%2FjfJN5M4=	C0020557	hypertriglyceridemia
5jN%2FjfJN5M4=	C0011991	diarrhea
5jN%2FjfJN5M4=	C0036992	short bowel syndrome
5jN%2FjfJN5M4=	C0033774	pruritus
5jN%2FjfJN5M4=	C0400979	biliary obstruction
OzpSdPEBoYo=	C0021311	infections
OzpSdPEBoYo=	C0029443	osteomyelitis
OzpSdPEBoYo=	C0022116	ischemia
OzpSdPEBoYo=	C0155862	pneumonia due to Streptococcus
OzpSdPEBoYo=	C0042029	urinary tract infections
OzpSdPEBoYo=	C0034186	pyelonephritis
OzpSdPEBoYo=	C0030790	pelvic infections
OzpSdPEBoYo=	C0000817	septic abortion
OzpSdPEBoYo=	C0004623	bacterial infections
OzpSdPEBoYo=	C0021311	infection
zsT0QI%2FxUeI=	C0525045	affective disorders
XWyebEYdh+E=	C0027497	nausea
XWyebEYdh+E=	C0042963	vomiting
XWyebEYdh+E=	C0027497	Nausea
XWyebEYdh+E=	C0042963	Vomiting
pyyMGZAcuD0=	C0029456	osteoporosis
pyyMGZAcuD0=	C0029456	Osteoporosis
pyyMGZAcuD0=	C0016658	fractures
pyyMGZAcuD0=	C0016658	fracture
pyyMGZAcuD0=	C0025322	early menopause
